Wreck ID,Strauss ID,Name,Parker Number,Sea area,Country,Region,Latitude,Longitude,Min depth,Max depth,Depth,Period,Dating,Earliest date,Latest date,Date range,Mid point of date range,Probability,Place of origin,Place of destination,Reference,Comments,Amphorae,Marble,Columns etc,Sarcophagi,Blocks,Marble type,Other cargo,Hull remains,Shipboard paraphernalia,Ship equipment,Estimated tonnage,Amphora type
7355,0,Vratnicka,,Adriatic,Croatia,Mjlet Island,42.7,17.73333,6,25,6-25m,Roman Imperial,C1st AD,1,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 90",A cargo of different-sized Dr 2-4 was found.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8916,0,Cape Tiha,,Adriatic,Croatia,Sipan Island,42.70538,17.872,0,0,,Hellenistic,C4th-3rd BC,-400,-200,0,0,0,,,"M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192","A looted wreck, although dispersed finds are known from private collections.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8949,0,Okuklje Cove,,Adriatic,Croatia,Mjlet Island,42.71666,17.68333,4,33,4-33m,Roman Imperial,C1st AD?,1,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 50","A 'problematical' find, reflecting the widespread vertical distance of the cargo of probable Dr 6 amphorae.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8901,0,Punta Vecchia 1,,Western Mediterranean,France,Corsica,42.71868,9.32404,13,13,13m,Roman Imperial,mid C3rd AD,225,275,0,0,0,Lusitania,,"Bilan Scientifique 2003, 96; Bilan Scientifique  2004, 87; Bilan Scientifique  2005, 88",Scattered sherds from Spanish amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
3,329,Maharac Cape,,Adriatic,Croatia,Mljet island,42.73333,17.66666,3,20,3-20m,Roman Imperial,C 1st AD,1,100,,,,Rhodes,Northern Italy,"D. Vrsalović, PhD thesis (unpublished; 1979), 247; M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no.38.",,TRUE,FALSE,FALSE,FALSE,FALSE,,Eastern coarse ware pottery of biconical dishes and trefoil mouth jugs.,,,,,
134,335,Jakljan Island,,Adriatic,Croatia,Southern Dalmatia,42.73333,17.8,,,Not known,Roman,Roman,-150,400,,,,?,Northern Italy,"M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no.21.",,FALSE,TRUE,FALSE,TRUE,FALSE,Three sarcophagi with lids.,,,,,,
7336,0,Kopiste,,Adriatic,Croatia,central Dalmatia,42.73333,16.71666,15,48,48m,Roman Imperial,C1st AD,-25,75,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 29, and in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A cargo of amphorae that was well preserved on first inspection in 1993 but devestated by 1995.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7344,0,Mrcara,,Adriatic,Croatia,central Dalmatia,42.75,16.8,5,10,10m,Roman Imperial,C1st-2nd AD,1,200,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 47",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
9029,0,Golfo di Porto Azzurro,,,Italy,"Elba, Tuscany",42.7621,10.39753,20,20,20m,,,1,400,0,0,0,,,http://www.elba-vacanze.net/pagina.php?ling=i&rif_pagina=127&rif_argo=69&rif_tema=2&rif_cap=&rif_cap=41&p=0#,An unexplored Roman wreck with a cargo of tubi fittili per condutture,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8754,0,Erbalunga,,Western Mediterranean,France,Corsica,42.77251,9.47673,0,0,shallow,Late Roman,C 4th AD,300,400,0,0,0,,,"H. Bernard, Bilan Scientifique 1997, 87","A single amphora full of 21,000 Roman coins.",FALSE,FALSE,FALSE,FALSE,FALSE,,32kg of medium and small-sized coins dated to the end of the reign of Constantine I and the end of the C4th AD. The amphora was a Byzantine Keay XXV.,,,,0,
7983,0,Lastovo B (Saplun),571,Adriatic,Croatia,Lastovo Island,42.77836,16.98057,,,,Roman Republic,C 2nd BC,-175,-125,0,0,0,,,"M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A complete cargo of 150 amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,A loutherion,,,
173,319,Lastovska,576,Adriatic,Croatia,"Mljet Island, north west of Dubrovnik",42.78333,17.31666,5,11,11m,Roman Imperial,Late C1st BC,-25,-1,,,,?,Northern Italy,"D. Vrsalović, Istraživanja i Zaštita Podmorških Arheoloskih Spomenika u S.R. Hrvatskoj (1974), 53 and 240; M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no. 35.",Amphorae of mostly transitional La.2/Dr.6A but also some Rhodian imperial.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,Lam 2/Dr 6A + Rodian
109,320,Glavat Islet,,Adriatic,Croatia,"NW side of Mljet island, north west of Dubrovnik.",42.8,17.36666,5,40,40m,Roman Imperial,end C1st BC,-25,-1,,,,?,Northern Italy,"M. Jurisić, Ancient Shipwrecks of the Adriatic (2000), no. 9.",Mostly Lamboglia  2/Dr. 6A amphorae but also sherds of Dr. 2-4 Coan and Rhodian.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,"In the shallow part of the site, there is a small number of reddish ballast stone slabs.",,
9043,0,Cape Glavat/Mljet B,704,Adriatic,Croatia,NW side of Mljet island,42.8,17.38333,30,50,50m,Roman Imperial,end C1st AD,75,100,0,0,0,central western Italy,Aegean,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 10","Dating of this wreck may be adjusted to 40-80 AD on the basis of the Italian terra sigillata Drag, 24/25?",TRUE,FALSE,FALSE,FALSE,FALSE,,"Southern Italian pottery, 'orlo bifido' dishes with the plates/ lids (more than 500) and 15 Pompeian red plates. Great quantities of rough glass clumps.",Well preserved parts of the hull were found (7m long).,"Italian terra sigillata Drag, 24/25 bearing the stamps PESCECLE and C.IUL.FIR (Pescenius Clemens and Caius Iulius Firmus) and  some eastern ware Five oil lamps and 2 glass vessels were of western origin. A few necks of Cretan amphorae, a number of  ECW pottery (mugs, jugs, dishes and lids) were of eastern origin.","A lead anchor stock of  so-called movable model with astragali relief, 6 braces and part of a bronze steelyard were found.",0,
8875,0,Toscana Cala del Barbiere,,,Italy,Tuscany,42.80112,10.72814,0,0,,Roman Imperial,C 1st-2nd AD,1,200,0,0,0,,,"C. Beltrame, Vita di Bordo in Eta Romana, 2002, p. 460; G. Lattanzi, Navi e Citta Sommerse (2007), 50",Discovered by Lamboglia in the 1970s but excavated in the 90s. A large ship with an interesting cargo from diverse parts of the Mediterranean.,TRUE,FALSE,FALSE,FALSE,FALSE,,,Mortise and tenons join the hull planks and are reinforced with nails.,,,0,
8869,0,Sant'Andrea A,,,Italy,"Elba, Tuscany",42.80997,10.14038,10,10,10m,Roman Republic,mid C1st BC,-50,-50,0,0,0,,,http://www.legambientearcipelagotoscano.it/localmente/storia/archeologia.htm,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8870,0,Sant'Andrea B,,,Italy,"Elba, Tuscany",42.81174,10.1378,40,40,40m,Roman Republic,Beginning of C1st BC,-100,-100,0,0,0,,,http://www.legambientearcipelagotoscano.it/localmente/storia/archeologia.htm,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8868,0,Marciano Marina,,,Italy,"Elba, Tuscany",42.81692,10.19943,64,64,64m,Roman Imperial,C 1st AD,1,100,0,0,0,,,http://www.legambientearcipelagotoscano.it/localmente/storia/scoperte.htm,"Other cargo and the hull are probably still buried underneath, and the ship is estimated to have been between 20 and 30m long.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
7339,0,Lirica,,Adriatic,Croatia,southern Dalmatia,42.86666,17.43333,45,45,45m,Roman Imperial,end C1st BC - 1st AD,-25,75,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 36",A cargo of Dr 6A amphorae,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8622,0,Arles IV,,Western Mediterranean,France,Bouches-du-Rhône,42.89501,4.62524,662,662,662m,Roman Imperial,second quarter C1st AD,25,40,0,0,0,Baetica,,"http://www.culture.gouv.fr/culture/archeosm/fr/fr-medit-antiq.htm             Pomey et al 1992; L. Long, Bilan Scientifique 1993, 30-31; Long 1997, p. 79-82","The site measures 30 m by 10m and was investigated in the early 1990s by submarine, 74km from the mouth of the Rhone. The cargo comprised several layers of amphorae, possibly 1000-2000 in total, of 3 different types - a large group holding fish sauce in the middle, surrounded by oil amphorae with small, flat-bottomed amphorae at each end.",TRUE,FALSE,FALSE,FALSE,FALSE,,Pottery and copper ingots.,Probably in good condition under the cargo of amphorae,,A lead anchor stock and  an iron anchor.,,
8687,0,Perelli,,,Italy,Tuscany,42.94221,10.64781,21,21,21m,Roman Imperial,early C1st AD,1,25,0,0,0,,,http://www.archeosub.it/news2003/news0307.htm#perelli,An early Imperial wreck of amphorae and other ceramics.,TRUE,FALSE,FALSE,FALSE,FALSE,,Ceramics?,,,,0,
8683,0,La Jaume-Garde B,531,Western Mediterranean,France,Var,42.96607,6.16762,0,0,,Roman Republic,C2nd BC,-200,-140,0,0,0,,,"P. Pomey, Bilan scientifique du Département des recherches archéologiques sous-marines (1993), 44",,FALSE,FALSE,FALSE,FALSE,FALSE,,,"The construction was mixed with a combination of ligatures and more traditional mortise and tenon (cf Tour Fondue 1, Barthelemy B, Plane 1, Cap Bear 3, Roche Fouras, Baie de l'Amitie, Cap del Vol, Cavaliere and Port la Nautique).",,,0,
178,334,Viganj (Sv. Ivan promontory),1216,Adriatic,Croatia,southern Dalmatia,42.96666,17.06666,28,30,30m,Roman Imperial,C 2nd AD,100,200,,,,Aegean,Northern Italy,"Z. Rapanić, Arheoloski Pregled 14 (1972), 79-80; D. Vrsalović, Istraživanja i Zaštita Podmorških Arheoloskih Spomenika u S.R. Hrvatskoj (1974), 39 and 239-40, figs. 2, 30 and 67; J. Istenić, Diadora 10 (1988), 99-110; M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no.73; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A large but now looted cargo of ECW pottery.,FALSE,FALSE,FALSE,FALSE,FALSE,,"Estimated 50,000 pieces of Eastern coarse ware pottery, much looted, including bowls, dishes, trefoil mouth jugs, pots, lids, platters with profiled rim, braziers etc. More than 200 pieces were raised.",Hull is well preserved.,,,,
8752,0,Bugho I,,Western Mediterranean,France,Corsica,42.9878,9.46369,0,0,shallow,Roman Republic,first half C 1st BC,-100,-50,0,0,0,,,"Bilan Scientifique 1994, 59; Bilan Scientifique 2004, 88",The first wreck found in Corsica to contain Dr 1B amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,"Common pottery, part of a musical instrument, a unicum",Lead sounding weights,0,
7333,0,Karantunic,,Adriatic,Croatia,northern Dalmatia,43,15.23333,42,42,42m,Roman Imperial,C1st AD,1,75,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 24","A cargo of amphorae, probably Dr 6A.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7509,0,Bagaud C,78,Western Mediterranean,France,Var,43.005,6.35936,17,20,20,Roman Imperial,mid C1st-2nd AD,50,200,0,0,0,,,"L. Long and G. Volpe, Bilan Scientifique 1997, 73-74;  Bilan Scientifique 1998, 45-46; Bilan Scientifique 1999, 63-64","A cargo of Gauloise 4 amphorae first discovered in the 1960s and recently re-examined. Although only several amphorae have been found, they probably numbered several hundred originally.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,"A few fragments of ceramics including a cup, Hayes 196, and a pot Hayes 197. A terracotta pipe may be left over from a previous load, possibly belonging to a heating system.",,,
8799,0,La Plage d'Argent 1,,Western Mediterranean,France,Var,43.00707,6.19028,8,8,8m,Roman Republic,second half C2nd BC,-150,-100,0,0,0,,,"Bilan Scientifique 1999, 60","Although this is a site comprising objects from various eras that has been damaged and pillaged, there does seem to be a wreck datable to the Roman Republic .",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
9049,0,La Plage d'Argent 2,,Western Mediterranean,France,Var,43.00707,6.19028,8,8,8m,Roman Republic,end C2nd - first half 1st BC,-125,-50,0,0,0,,,"Bilan Scientifique 1999, 62-63",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8747,0,Marine de Tollare,,Western Mediterranean,France,Corsica,43.00775,9.40283,0,0,,Roman Imperial,C 1st BC-AD,-50,100,0,0,0,,,"Bilan Scientifique 1992, 59",,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
7508,0,Bagaud B,77,Western Mediterranean,France,Var,43.01286,6.35868,18,18,18m,Roman Republic,late C2nd BC,-110,-100,0,0,0,,,,A cargo of small tin and iron ingots weighing 2-3kg each,FALSE,FALSE,FALSE,FALSE,FALSE,,"Tin and iron ingots, some marked. According to one round inscription, the merchants were Celts, specifically Hypocelts who were assembled by a Greek named Heracleides for the coomercial exploration of tin.",,,,,
8543,0,Tour d'Agnello 1,1168,Western Mediterranean,France,Corsica,43.01325,9.42545,45,45,45m,Roman Republic,early C3rd BC,-300,-275,0,0,0,,,"G. Leroy de La Briere, Bilan Scientifique  2005, 88",A much pillaged site,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8173,0,La Palud 1,782,Western Mediterranean,France,Var,43.01398,6.38726,6,7,7m,Byzantine,mid C6th AD,525,575,0,0,0,Neapolis (Nabeul) North Africa,Marseilles?,"L. Long and G. Volpe, Bilan Scientifique 1993, 46-47; Bilan Scientifique 1994, 48; Bilan Scientifique 1995, 53;  in M. Bonifay (ed.) Fouilles a Marseille. Les mobiliers (Ier- VII siecles ap. J.-C.), (1998), 317-42S; M. Bonifay et al, in L. Rivet and M. Sciallano (eds). Vivre, Produire et Echanger: Reflets Mediterraneans. Melanges offerts a Bernard Liou (2002), 198-199; S. Kingsley, Barbarian Seas: Late Rome to Islam (Perpilus, 2004), 41.","An 18,000 litre cargo of North African and Eastern wine amphorae covering 60-80 sq m.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,"A unique find was a rectangular wooden box that once held secure round round copper or bronze weights from a merchant's balance. The designs of the weights are still preserved in the soft grain of the wood, so that a Byzantine emperor (of the period AD 527-28) staring out of the box is all that remains of the weights today. Fragments of African sigillata Hayes type 99 and 103B, as well as Late Roman C ware, type Hayes 3E.",,,
8798,0,La Palud 2,,Western Mediterranean,France,Var,43.01398,6.38726,7,7,7m,Archaic,late C6th- early 5th,-520,-475,0,0,0,,,"L. Long and G. Volpe, Bilan Scientifique 1994, 48-49","An archaic shipwreck carrying dozens of Massiliot amphorae, cf Dattier and Bon Porte wrecks.",FALSE,FALSE,FALSE,FALSE,FALSE,,,,Some Massiliot coarseware,,0,
8235,0,Pointe Lequin 1B,,Western Mediterranean,France,Var,43.01461,6.21577,,,,Greek,C5th BC,-500,-400,0,0,0,Marseilles,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8236,0,Pointe Lequin B,847,Western Mediterranean,France,Var,43.01461,6.21577,,,,Roman Republic,,-200,-150,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8237,0,Pointe Lequin C,848,Western Mediterranean,France,Var,43.01461,6.21577,,,,Roman Imperial,mid C1st AD,50,70,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8679,0,Pointe Lequin 1A,846,Western Mediterranean,France,Var,43.01461,6.21577,4,6,6m,Greek,late C6th BC,-520,-510,0,0,0,Aegean,Marseillles,"P. Pomey et al 1987-88, 32-35; L. Long et al., Bilan Scientifique 1990, Bilan Scientifique 1992, 50 Bilan Scientifique 1993, 45-46; L. Long and M. Rival, Cahiers d'Archeologie Subaquatique 16 (2007), 98-114.",The wreck of a ship carrying a cargo of wine and fine tableware from the Aegean.,TRUE,FALSE,FALSE,FALSE,FALSE,,"Small bronze statue of a helmeted soldier; a large amount of Attic coarse ware and B2 cups (about 2,500 pieces) - decorated with scenes of  battle, mythology and daily life; oil lamps","Part of the hull and keel? with mortise and tenons, 7.5 cm pieces of strakes. Two pieces of wood which are thought to be part of the rudder, cf Grand Ribaud F wreck .",,,6,
8094,0,Le Miladou,698,Western Mediterranean,France,Var,43.01555,6.38039,42,42,42m,Roman Republic,late C2nd- first half 1st BC,-125,-50,0,0,0,Italy,,"M. Dumontier and J.-P. Joncheray, Cahiers d'Archeologie Subaquatique 10 (1991), 109-174.","A small ship, 15m long, carrying a single layer of about 250 Italian amphorae that have spread over an area 35m sq..",TRUE,FALSE,FALSE,FALSE,FALSE,,,Nine metres of poorly preserved remains show a classic construction. The keel was made of pine while many species of wood were used for the frames and planks including fig!,,"A lead anchor stock weighing 82kg. Two lead pipes, 1.6m and 1.49m long.",,
8501,0,Sveti Andrija (Svetac island),1124,Adriatic,Croatia,central Dalmatia,43.01666,15.75,42,42,42m,Roman Imperial,C 1st AD,1,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000), no. 70; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A much looted wreck of western Mediterranean amphorae,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8634,0,Le Grand Ribaud B,,Western Mediterranean,France,Var,43.01869,6.14513,,,,Roman Imperial,late C1st AD,69,96,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8670,0,Le Grand Ribaud F (A??),,Western Mediterranean,France,Var,43.01869,6.14513,60,75,75m,Etruscan,late C6th -early C5th BC,-525,-475,0,0,0,Etruria,Montpellier?,"Les Etrusques : un voyage interrompu, by Bernard George; L. Long, P. Pomey and J-C Sourisseau, Les Etrusques en Mer (2000); L. Long et al, Bilan Scientifique 2000, 68-71; Bilan Scientifique 2001, 74-44; Bilan Scientifique 2002, 68-70; L. Long, Cahiers d'Archeologie 14 (2002), 5-40; L. Long and M. Rival, Cahiers d'Archeologie Subaquatique 16 (2007), 98-114.         http://www.abc.se/~pa/uwa/wreckmed.htm","Etruscan wreck found by DRASSM and Comex in 2000 near Giens, France. Investigated by Luc Long in 2000 and 2001, using divers, mini sub and ROV. Several amphoras and bronze drinking bowls, and black-figure ceramics, were recovered. The ship is ca 30 m long, 7 m wide, loaded with 700-800 amphoras. The amphoras are made of clay from the Pyrgi area in Etruria.  The largest Etruscan wreck found so far.",TRUE,FALSE,FALSE,FALSE,FALSE,,Etruscan and Greek black-figure ceramics and bronze drinking bowls.,"The lower hull is perfectly preserved under sand and sediment, including the rudder (cf Pointe Lequin 1A). False-tenon construction, with framing timbers (fastened by iron nails) which retained the forms of the frames found in stitched ships such as the Bon-Porte and Jules-Verne wrecks - points to local Greek construction.","The bottom of a cup inscribed with a graffito which may be Greek. Etruscan amphorae type Py 5, Greek amphorae; mortars; an iron knife; .",,40,
7914,0,Heliopolis A,499,Western Mediterranean,France,Var,43.02268,6.4282,35,38,38m,Late Antique,C 4th AD,300,325,0,0,0,North Africa,,"J.-P. Joncheray,  Bilan Scientifique 1992, 51; Cahiers d'Archeologie Subaquatique 13 (1997), 137-164; M. Bonifay et al, in L. Rivet and M. Sciallano (eds). Vivre, Produire et Echanger: Reflets Mediterraneans. Melanges offerts a Bernard Liou (2002), 195-196.","A small ship holding an estimated capacity of only 720 amphorae, most of which had already disappeared by the time this site was properly excavated.",TRUE,FALSE,FALSE,FALSE,FALSE,,,One of the latest dated ships to be sheathed in lead although not much remains. Some nails. Probable length of 14m.,"Coarseware, a copper dish, fragments of lead.",,,
8641,0,La Giraglia,,Western Mediterranean,France,Corsica,43.02381,9.4024,20,20,"20m deep, 500 m from shore",Roman Empire,early C1st AD,15,25,0,0,0,Tarraconensis,Rome,"M. Sciallano, Bilan Scientifique 1995, 60; Bilan Scientifique 1997, 81; Bilan Scientifique 1998, 56; Bilan Scientifique 1999, 70-72; Etienne & Mayet 2000, 245 no. 44; S. Marlier and P. Sibella, IJNA 31 (2002), 161-171; M Sciallano and S. Marlier, Archaeonautica 15 (2008), 113-152.","Discovered in 1992, spread over 200m sq, a  cargo of dolia and amphorae, very badly wrecked probably due to the dolia rolling out of place as the ship sank. A very similar cargo to that of Chretienne H.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Six fragments of Aretine ware, one with a stampTHALI. Four fragments of blue-green glass from 2 plates and 2 cups.","7m long by 2m wide, 26 frames but no trace of the keel. The ship was probably about 20m long and was of classic hull first construction, built from oak, elm and beech, ash and fir.","Two miniscule fragments of oil lamps, some fineware fragments, 5 nuts and 8 noisettes; several Gauloise 4 or 5 fragments.","Pump remains, lead anchor stock",63,Dr. 2-4 Tarraconensis
8545,0,La Tour Fondue,1170,Western Mediterranean,France,Var,43.02471,6.15963,20,20,20,Roman Republic,second half C3rd BC,-250,-200,0,0,0,Marseilles,,"B. Dangreaux, Bilan Scientifique 1993, 44-45; Bilan Scientifique 1994, 47; Bilan Scientifique 1995, 51-52; Bilan Scientifique 1996, 89-90; Bilan Scientifique 1997, 57-59",NB Date change since Parker. A local ship carrying amphorae and Massiliot ceramics.,TRUE,FALSE,FALSE,FALSE,FALSE,,Massiliot ceramics - cups and millstones.,"Built with oak and pine, sections survive that show that the ship was partially constructed with ligatures as well as by moritse and tenon cf Cavaliere wreck.",,"An anchor, 4kg of ballast stones",,
1,331,Komiza,,Adriatic,Croatia,Vis Island,43.03333,16.08333,30,30,30m,Roman Imperial,C1st-2nd AD,1,200,,,,Egypt,Northern Italy,"M. Jurišić, Ancient Shipwrecks of the Adriatic (2000), no.27.",Completely looted site with sherds of Egyptian (Somalian) amphorae.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7330,0,Host B,,Adriatic,Croatia,central Dalmatia,43.06666,16.2,18,40,18-40m,Roman Imperial,C1st AD,1,100,0,0,0,,,"M. Jurisic, Ancient Shipwrecks of the Adriatic (2000) no. 18","A cargo of rare Dr 35-36 amphorae, allegedly as there are no illustrations.",TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,
8918,0,Veli Porat,,Adriatic,Croatia,off Scedro,43.06925,16.69784,0,0,,Roman Republic,C2nd-1st BC,-200,-50,0,0,0,,,"M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",A looted cargo of amphorae with some cabin ware of Eastern Sigilatta A - the only example from the Adriatic.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,Eastern Sigilatta A pottery,,0,
8668,0,Capraia Etruscan 2004,,,Italy,"Capraia Island, Liguria",43.07225,9.82366,25,35,35m,Etruscan,C6th-4th BC?,-600,-300,0,0,0,Spain,Rome,http://www.archeosub.it/news2004/news0411.htm#capraia,One of two ancient wrecks discovered in 2004 300m off the island of Capraia.  No details given about the cargo except that there were 'various relics'.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8669,0,Capraia Roman 2004,,,Italy,"Capraia Island, Liguria",43.07225,9.82366,25,35,35m,Roman,C3rd BC - 3rd AD?,-300,400,0,0,0,,,http://www.archeosub.it/news2004/news0411.htm#capraia,One of two ancient wrecks discovered in 2004 300m off the island of Capraia. No details given about the cargo except that there were 'various relics'.,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,0,
8919,0,Le Formiche di Capraia,,,Italy,"N tip Capraia Island, Tuscany",43.07383,9.82624,18,18,18m,Roman Republic,mid C2nd BC,-175,-125,0,0,0,Aegean,,"G. Lattanzi, Navi e Citta Sommerse (2007), 50           http://www.promare.org/project_capraiashipwreck.html","The  60 x 40 m site is extremely well preserved possibly due to a thick layer of seagrass. The absence of an amphora mound suggests that the main cargo may have been perishable, or else the main part of the wreck is still to be found.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Black-glazed pottery from central Italy, including plates, cups and bowls.",Several copper and iron nails testify to the presence of wooden planks in this spot on the seafloor,"Some diagnostic artefacts such as a bronze Roman coin with representation of a ship's bow. dated to the first half of the second century B.C.,  one black-glazed guttus, and a well-preserved oil-lamp  were found also during the 2009 campaign. Two lead fishing-weights (one left on the seafloor), found close to the bronze coin and in association with a little bronze blade might represent evidence of an ancient fishing net lost on this site, with the necessary tools ready to clean the newly-caught fish",,0,
139,466,Ouest Embiez 1,,Western Mediterranean,France,Var,43.07627,5.76996,56,56,56m,Roman Imperial,Late C 2nd AD,175,225,,,,Palestine and elsewhere (?),France?,"D. Foy and M.- P. Jézégou, Bilan scientifique du Département des recherches archéologiques sous-marines (1995), 61-62; ibid.((2000), 65-66; ibid. (2001), 71-72; ibid. (2002), 65-67; ibid. (2003), 86-90; ibid. (2004), 76-82; ibid. (2005), 76-81;  D. Foy and M.- P. Jézégou in E. Rieth (ed.), Méditerranée antique (1998), 121-134; D. Foy and S. Fontaine, Poseidons Reich XI 17.9.2006, p.18
http://www.culture.gouv.fr/culture/archeosm/fr/
http://www2.cnrs.fr/presse/journal/1318.htm?print=1","A secondary cargo of mixed amphorae, eleven Dr. 2-4 from Italy, eight from Gaul, two from Spain, six Agora F65-6 from Asia Minor and two Africano 1B. 30 in total, though some of these (Gaul and Spain) may have been for onboard use.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Principal cargo of colourless glass: irregular blocks of very good quality raw glass up to 25kg each with a total of at least 10 tons stacked in the centre of the boat. More than fifteen fragments of sheet glass, all rectangular except one circular piece with a diameter of 43cm (very rare). At least 2000 pieces of glassware, the majority of which are cylindrical goblets, with different types of bases, stacked together. The sheets of glass were definitely made on the Syrian-Palestinian coast between Acre and Haifa which was famous for its glass production (Pliny NH 36.45; Josephus BJ 11.188; Strabo 16,758). The other glass could have come from any Mediterranean area.","Eleven ribs of 2m long, other fragments including two strakes. The ship was no more than 15m long.","Coarseware (Eastern Sigillata A and African) and food remnants including animal bones, snail shells and olive stones.",Ballast stones.,,
7970,0,Krava,558,Adriatic,Croatia,Vis,43.07822,16.21955,,,,Hellenistic,C4th-3rd BC,-400,-200,0,0,0,,,"N. Cambi in Amphores Romains et Histoire Economique, Dix Ans de Rechereches (Siena, 1986) 1989, 323-5; M . Jurisic in D. Davison, V. Gaffney and E. Martin (eds.) BAR 2006, 175-192",The earliest known wreck in the Adriatic,TRUE,FALSE,FALSE,FALSE,FALSE,,Grindstones and handmills,,,,,
8797,0,Grand Rouveau 2,,Western Mediterranean,France,Var,43.08267,5.76842,2,7,7m,Roman,,-140,400,0,0,0,,,"A. and J.-P. Joncheray, Bilan Scientifique 1997, 56; Bilan Scientifique 1999, 57-58; Cahiers d'Archeologie Subaquatique 15 (2004), 119-134.","A cargo of tiles dispersed between two great rock masses over 15m, possibly one of the earliest in Antiquity.",TRUE,FALSE,FALSE,FALSE,FALSE,,"Tiles, between 100 and 300 imbrices and probably as many tegulae.",None.,,,0,
7595,0,Cap Benat A,172,,,,43.09063,6.37254,,,,,,30,190,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
7597,0,Cap Benat C,174,,,,43.09063,6.37254,,,,,,1,50,0,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,
